Title,Price,Beds,SQFT,Date Listed,Link
"1 Bed - 1 Bath, Private Balcony/Patio, Pet-Friendly",$1270,1br,735ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-bed-1-bath-private-balcony/7142708675.html
"1 Bed - 1 Bath, Corner Unit, On-Site Management",$1200,1br,755ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-bed-1-bath-corner-unit-on/7142708673.html
"12th Floor (ATL Downtown Facing) Luxury Highrise Unit w/Parking, Gym",$1850,2br,1150ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-12th-floor-atl-downtown-facing/7139726512.html
"1BR/1BA Apt. w/ Granite Countertops, Breakfast Bar, & Wine Rack",$1183,1br,850ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1br-1ba-apt-granite-countertops/7142707897.html
NOW LEASING FOR FALL 2020!! Secure your savings today!,$769,4br,1460ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-now-leasing-for-fall-2020/7131802962.html
"2 bedroom $1319 water, trash and pest control.",$1319,2br,1100ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-2-bedroom-1319-water-trash-and/7140044129.html
1 Month FREE!!!  1 bed/1.5 bath in Buckhead,$2350,1br,1026ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-month-free-1-bed-15-bath-in/7142693657.html
"Online Business Portal, Pet Friendly, Playground",$864,1br,800ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-online-business-portal-pet/7133888402.html
"Top Floor, Renovated One Bed - Move In NOW",$1309,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-top-floor-renovated-one-bed/7142707186.html
Something catched your eye?,$845,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/tucker-something-catched-your-eye/7142706631.html
"Night Patrol, Public Transportation, Air Conditioning",$1135,1br,635ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-night-patrol-public/7141235377.html
Get 1 month free when you lease before 6/30!,$2351,2br,1167ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-get-1-month-free-when-you-lease/7139817837.html
"Contemporary In-Home Lighting, Washer & Dryer Included, Pool Table",$1334,2br,1022ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-contemporary-in-home-lighting/7137482064.html
"Vida Apartments ""Expirience life without limits""",$1245,2br,968ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/norcross-vida-apartments-expirience/7142706240.html
Newly Renovated 2BR Beauty,$1264,2br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/morrow-newly-renovated-2br-beauty/7130867111.html
"Disposal, Freeway Access, 24-Hour Availability",$1095,1br,809ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-disposal-freeway-access-24-hour/7142705581.html
"Private patio or balcony, Emergency maintenance, Dog park",$1006,2br,1120ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-private-patio-or-balcony/7137990426.html
"Resort Style Pool, Stainless Steel Appliances, Vaulted Ceilings",$1245,1br,1005ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-resort-style-pool-stainless/7142705329.html
"Vaulted Ceiling, Freeway Access, Private Patio",$1040,1br,742ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-vaulted-ceiling-freeway-access/7141206169.html
1BR Beauty!!,$987,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/morrow-1br-beauty/7142705110.html
"Freeway Access, Controlled Access, Cable/Satellite",$1345,2br,1116ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-freeway-access-controlled/7141020281.html
Birch Landing!!!Your New Home Awaits!!!,$949,1br,650ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/austell-birch-landingyour-new-home/7139797674.html
"Tennis Court, Washer/Dryer in Select Homes, Double-Basin Kitchen Sink",$1245,1br,1005ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-tennis-court-washer-dryer-in/7142704578.html
"Game Room with Billards Table, GOFetch Dog Park, Sand Volleyball Court",$1275,2br,1228ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/duluth-game-room-with-billards-table/7129024574.html
Reliable CPN Packages,$0,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-reliable-cpn-packages/7142676405.html
Take another look at these pictures of Northlake Apartments,$1100,2br,1032ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/tucker-take-another-look-at-these/7142703386.html
Bella Apartments - Special Prices,$1125,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/norcross-bella-apartments-special-prices/7142703247.html
great loction beside emory,$1452,2br,1355ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-great-loction-beside-emory/7142702622.html
1 Month FREE!!!  1 bed/1.5 bath in Buckhead,$1920,1br,1025ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-month-free-1-bed-15-bath-in/7142694488.html
2x2.5 Town-home conveniently located near Atlanta Airport,$1220,2br,1145ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-2x25-town-home-conveniently/7142702497.html
"Free Shuttle to Emory Campus  Area, Controlled Access Gate, Bark Park",$1245,1br,1005ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-free-shuttle-to-emory-campus/7142702181.html
😍🏙❤️🚴🏽‍♂️LOFT ON THE BELTLINE! 😍🏙❤️,$1299,1br,625ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-loft-on-the-beltline/7133878779.html
"Courtesy Patrol, Laundry Facilities, Game Room",$1218,1br,875ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-courtesy-patrol-laundry/7126330330.html
1631 Tallulah Street $725,$725,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1631-tallulah-street-725/7136326025.html
Best Kept Secret 24-Hour Security Easy Approval!,$1309,2br,1119ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-best-kept-secret-24-hour/7142698769.html
"Plank Wood Vinyl Flooring, Tennis Court, Award Winning Management Team",$1392,2br,1268ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-plank-wood-vinyl-flooring/7139501240.html
ROOM FOR RENT,$600,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/lawrenceville-room-for-rent/7138791730.html
"New Office, Fitness Center and Home Interior Renovations",$1311,2br,1000ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-new-office-fitness-center-and/7138284312.html
One-Bedroom Apartment w/ Easy Access to Downtown Atlanta!,$1031,1br,794ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-one-bedroom-apartment-easy/7142696973.html
"Garbage Disposal, Laundry Facility, Hardwood Floors",$945,1br,783ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/red-oak-garbage-disposal-laundry/7126200687.html
(C.E) VISIT US TODAY AT KRC ALDERWOOD TRAILS,$1330,2br,1125ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-ce-visit-us-today-at-krc/7142700128.html
spacious 3 bed - 2 bath House for rent,$800,3br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-spacious-3-bed-2-bath-house-for/7137404215.html
"Very nice apartment,! 2 Bedroom 2 BR",$600,2br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-very-nice-apartment-2-bedroom-2/7137404229.html
1 Bedroom Apt.Rent,$400,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-bedroom-aptrent/7137404218.html
(C.E) All Paws Welcome at KRC Alderwood Trails,$1330,2br,1125ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-ce-all-paws-welcome-at-krc/7142699500.html
"Valet Trash Service, Refreshing Swimming Pool with Sundeck, Playground",$1115,2br,1000ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/marietta-valet-trash-service-refreshing/7138786382.html
Fur Babies Welcome at KRC Alderwood Trails!,$1330,2br,1125ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-fur-babies-welcome-at-krc/7142698973.html
(C.E) 2BED/2BATH AVAILABLE AT KRC ALDERWOOD TRAILS,$1330,2br,1125ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-ce-2bed-2bath-available-at-krc/7142698476.html
2x2.5 Town-home conveniently located near Atlanta Airport,$1275,2br,1152ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-2x25-town-home-conveniently/7133988886.html
(C.E) KRC ALDERWOOD TRAILS! A PLACE TO CALL HOME,$1330,2br,1125ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-ce-krc-alderwood-trails-place/7142697737.html
"Walk-In Closets, Upgraded Cabinetry, Energy Efficient Appliances",$1024,1br,920ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/duluth-walk-in-closets-upgraded/7140137030.html
$1295 / 2br - 1035ft2 - 2 bedrooms 1 bath Apartment for Rent,$1295,2br,1035ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-br-ft2-2-bedrooms-1-bath/7142695216.html
"Refrigerator, Covered Parking, Pets Allowed",$1465,2br,1208ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-refrigerator-covered-parking/7141200615.html
Bradford Park Apartments 2x1 upgraded unit,$1150,2br,956ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/stone-mountain-bradford-park-apartments/7142694844.html
"Quartz Countertops, Pool View, 2nd Floor",$1047,1br,550ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-quartz-countertops-pool-view/7142694019.html
"Walk In Closets, Dishwasher, 24-Hour Availability",$1330,2br,1130ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-walk-in-closets-dishwasher-24/7141276204.html
"Heat, Additional Storage, Freeway Access",$1503,2br,1067ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-heat-additional-storage-freeway/7135290938.html
"GoChat Business Center, Game Room with Billards Table, Pet Park",$1712,3br,1518ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/duluth-gochat-business-center-game-room/7136911647.html
"Convenient to perimeter center and buckhead, Refrigerator, Clubhouse",$1060,2br,1120ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-convenient-to-perimeter-center/7132628510.html
"TV Lounge Area, Playground, Microwave",$1221,1br,758ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-tv-lounge-area-playground/7139465861.html
"Outdoor Kitchen, 24-Hour Java Bar and Lounge, Controlled Access",$1280,1br,794ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-outdoor-kitchen-24-hour-java/7134759519.html
"Disposal, Playground, Bi-lingual staff",$1000,1br,900ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-disposal-playground-bi-lingual/7131767428.html
"Well Maintained grounds, Organized Resident Activities, Ceiling Fans",$1284,1br,850ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-well-maintained-grounds/7135635718.html
"Eat-in Kitchen, On-Site Laundry Center, Washer/Dryer Connections",$892,2br,1094ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/marietta-eat-in-kitchen-on-site-laundry/7137898736.html
great loction beside emory 2 bed,$1381,2br,1355ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-great-loction-beside-emory-2-bed/7139501265.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142678462.html
Buckhead Condo for Rent - FURNISHED or UNFURNISHED,$2499,2br,1200ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-buckhead-condo-for-rent/7142673572.html
BELTLINE LIVING,$1375,1br,782ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-beltline-living/7134662968.html
COME ON!!! YOU HAVEN'T CALL ELMWOOD APARTMENTS YET?!!!,$795,1br,576ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/marietta-come-on-you-havent-call/7142681313.html
Call Today To Schedule A Virtual Tour For This Large One-Bedroom!,$1222,1br,786ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-call-today-to-schedule-virtual/7132000674.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142677509.html
Biscayne Apartment,$820,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/red-oak-biscayne-apartment/7132017744.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142677509.html
Biscayne Apartment,$820,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/red-oak-biscayne-apartment/7132017744.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142677876.html
great loction beside emory 2 bed,$1245,1br,1005ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-great-loction-beside-emory-2-bed/7139501277.html
Elmwood Apartments 1 Bedroom Available,$795,1br,576ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/marietta-elmwood-apartments-1-bedroom/7142680636.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142675409.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142676047.html
**Wonderful bedroom and bathroom~ Close to Shopping & fun !!,$700,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-wonderful-bedroom-and-bathroom/7129496535.html
**Are you want to live low housing cost?,$750,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-are-you-want-to-live-low/7131927145.html
$1369!! 🏙️ COOL LOFT 😎 HOT LOCATION 🔥🔥,$1369,1br,650ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-cool-loft-hot-location/7131112980.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142673557.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142674959.html
Ranch Home For Rent,$1900,3br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/ranch-home-for-rent/7142678014.html
"Outdoor Kitchen, Bocce Ball Court, Bark Park Onsite",$1278,1br,785ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-outdoor-kitchen-bocce-ball/7131922337.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142672834.html
"Fitness Center, Washer/Dryer, Pool",$1270,2br,1145ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-fitness-center-washer-dryer-pool/7142677006.html
"Wheelchair Accessible, Freeway Access, Night Patrol",$1135,1br,635ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-wheelchair-accessible-freeway/7141279645.html
Classic 1,$1000,3br,2482ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/classic-1/7142674117.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142672615.html
Bradford Park Apartments 2x1 upgraded unit,$1150,2br,956ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/stone-mountain-bradford-park-apartments/7142676701.html
"Resort style swimming pool, 24-hour cyber cafe, Upgraded hardware",$870,1br,689ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/douglasville-resort-style-swimming-pool/7127590067.html
"1 Bed - 1 Bath, Stainless Steel Appliances, Barbecues and Picnic Area",$1255,1br,840ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-1-bed-1-bath-stainless-steel/7136828298.html
Abby Ridge Apartments,$795,N/A,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-abby-ridge-apartments/7142673139.html
"Nine-Foot and Ten-Foot Ceilings, Garden Tubs, Java Bar and Lounge",$1510,1br,1025ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-nine-foot-and-ten-foot-ceilings/7126118047.html
"Outdoor Barbecue Grills, Covered Parking Spots, Valet Trash Service",$1319,2br,1022ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-outdoor-barbecue-grills-covered/7135033975.html
Newly Renovated 3br and 1bath in downtown Atlanta,$1280,3br,1300ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-newly-renovated-3br-and-1bath/7133391824.html
1 Bedroom Furnished Studio/ 2 Month Minimum,$1380,1br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/duluth-1-bedroom-furnished-studio-2/7142672644.html
"GOFetch Dog Park, Online Business Portal, BBQ & Picnic Area",$864,1br,800ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-gofetch-dog-park-online/7132896043.html
"Eat-in Kitchen, Heating and Air Conditioning, Outdoor Swimming pool",$892,2br,1094ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/marietta-eat-in-kitchen-heating-and-air/7135632030.html
"Clothes care center, Designer lighting, Upgraded hardware",$1080,3br,1150ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/douglasville-clothes-care-center/7128771995.html
"Washer/Dryer, Car Wash, Fitness Center",$1220,2br,1145ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-washer-dryer-car-wash-fitness/7135265545.html
"Organized Resident Activities, Resort Style Pool, Ceiling Fans",$1263,1br,850ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-organized-resident-activities/7127559106.html
"Pet Stations, Upgraded Cabinetry, Outdoor Grill Gazebo",$999,1br,825ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/duluth-pet-stations-upgraded-cabinetry/7135987267.html
"Corporate Furnished Homes Available, Gated Parking, Tile Backsplash",$1671,2br,1187ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-corporate-furnished-homes/7127531958.html
Experience The Best Little Five Point Living *Special Available*,$1450,1br,630ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-experience-the-best-little-five/7139805712.html
"Carpet Floors, Swimming Pool, Hardwood Floors",$985,2br,1222ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/red-oak-carpet-floors-swimming-pool/7135033741.html
😍🏙❤️🚴🏽‍♂️LOFT ON THE BELTLINE! 😍🏙❤️,$1369,1br,650ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-loft-on-the-beltline/7127876452.html
Just built! PETS ALLOWED!Marble Countertops All over,$627,3br,Not Available,Jun 16,https://atlanta.craigslist.org/atl/apa/d/lawrenceville-just-built-pets/7128426451.html
"Car Wash, Short Term Premium, Fitness Center",$1220,2br,1145ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-car-wash-short-term-premium/7139198533.html
Nice 3 bedroom Apartment!!!,$750,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/austell-nice-3-bedroom-apartment/7139105865.html
"Pool Table, Spacious Pantry, 24-Hour Online Rent Payment",$2219,3br,1559ft2,Jun 16,https://atlanta.craigslist.org/atl/apa/d/atlanta-pool-table-spacious-pantry-24/7135623912.html
2 Bedroom Apt.,$650,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/austell-2-bedroom-apt/7139105870.html
2 newly remodeled apts for,$750,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/lawrenceville-2-newly-remodeled-apts-for/7137368042.html
Beautiful Two Bed Two Bath for rent,$703,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/lawrenceville-beautiful-two-bed-two/7137368032.html
4 bedroom 2 bath Close to everything New Palestine Modernized Cement,$1175,N/A,N/A,Jun 16,https://atlanta.craigslist.org/atl/apa/d/austell-4-bedroom-2-bath-close-to/7140927447.html
